id,name
1539,Cadiz
1540,Lonpao Dajah
1541,Rattanawapi
1542,Cimara
1543,Talayan
1544,Minamata
1545,Siderejo
1546,Strelka
1547,Nezlobnaya
1548,Longaví
1549,Tashtagol
1550,Sunne
1551,Aikmel
1552,Maoping
1553,Laba Goumen
1554,Huangludian
1555,Lamphun
1556,Vila Franca de Xira
1557,Chengmagang
1558,Vitez
1559,Changuillo
1560,Fubin
1561,Maslovare
1562,Buarcos
1563,Villa Urquiza
1564,Shitang
1565,Kawalimukti
1566,Joliette
1567,Kissónerga
1568,Atlanta
1569,Driefontein
1570,Zalewo
1571,Moluo
1572,Kudinovo
1573,Perugia
1574,Ussel
1575,Yeniugou
1576,Zhentou
1577,Gejiu
1578,Gayam
1579,Kirgili
1580,Ban Phai
1581,Cape Town
1582,Yihe
1583,Ol’gino
1584,Corzuela
1585,Kudus
1586,Hīt
1587,Río Grande
1588,Xiaoya
1589,Sandvika
1590,Kuwait City
1591,Surubim
1592,Road Town
1593,Saint-Quentin-en-Yvelines
1594,Higetegera
1595,Balangiga
1596,Lingbei
1597,Pamiątkowo
1598,Pingle
1599,Bella Vista
1600,Tchaourou
1601,Couto
1602,Guanting
1603,Lianhe
1604,Nanton
1605,Jinping
1606,Quintas
1607,Wieczfnia Kościelna
1608,Xianchiyu
1609,Xiangyangpu
1610,Namibe
1611,Zhaitou
1612,Ngrayun
1613,Santo Niño
1614,Benoni
1615,Beringin
1616,Sydney
1617,Tiechang
1618,Zhangshi
1619,Ar Rahad
1620,Dąbie
1621,Daliciasao
1622,Dashi
1623,Rancho Viejo
1624,Toba
1625,Bagratashen
1626,Altay
1627,Puji
1628,Lacdayan
1629,Lanxi
1630,Blackfalds
1631,Kansas City
1632,Kozhevnikovo
1633,Sâmraông
1634,Jingling
1635,Batukuta
1636,Zhujiapu
1637,Lugulu
1638,Naval
1639,Phanom Phrai
1640,Xiaomian
1641,Piaocao
1642,Sukagawa
1643,Dongfeng
1644,Chocos
1645,Próchoma
1646,Wysokie Mazowieckie
1647,Santol
1648,Shināş
1649,Vilarinho da Castanheira
1650,Mirovka
1651,Banyuurip
1652,Las Matas de Santa Cruz
1653,Jinghong
1654,Bantaeng
1655,Atalhada
1656,Kota Kinabalu
1657,Cidahu
1658,Quthing
1659,Bouarouss
1660,Krajan Dua Patempuran
1661,Cavinti
1662,Les Sables-d'Olonne
1663,Huancarqui
1664,Dzyarzhynsk
1665,Yuanjue
1666,Tanjungbahagia
1667,Décines-Charpieu
1668,New Mīrpur
1669,Huangtang
1670,Rędziny
1671,Sumanding
1672,Pilzno
1673,Pangal Sur
1674,Rixinhe
1675,Monkey Hill
1676,Lusaka
1677,Kostinbrod
1678,Sindangraja
1679,Båstad
1680,Lakkíon
1681,Sankanan
1682,Gatak
1683,Fengshan
1684,Phon Charoen
1685,Jinniu
1686,Mariel
1687,Storozhnytsya
1688,Além Paraíba
1689,Itaporanga
1690,Bantawora
1691,Najin
1692,Aguilares
1693,Beidao
1694,Depapre
1695,Centre de Flacq
1696,Narawayong
1697,Conner
1698,Ndwedwe
1699,Podgortsy
1700,Langue
1701,Loay
1702,Carusucan
1703,Nanyang
1704,Kemil
1705,Charlemagne
1706,Emiliano Zapata
1707,Ḩājjīābād
1708,Atlanta
1709,Boden
1710,La Unión
1711,Fuan
1712,Boje
1713,San Juan
1714,Wang Yang
1715,Río Colorado
1716,Sotíra
1717,Unden
1718,Wufeng
1719,Port Saint Lucie
1720,Pakisrejo
1721,Speightstown
1722,Buzet
1723,Galis
1724,Ebu
1725,Mahekou
1726,Katovice
1727,Mytishchi
1728,Koubia
1729,Messina
1730,Temyasovo
1731,Rakszawa
1732,Pateros
1733,Keffin Hausa
1734,Nagasaki-shi
1735,Rawson
1736,Himeville
1737,Fenglin
1738,Xianghua
1739,Puerto Berrío
1740,Mberubu
1741,Talangnan
1742,Kolchikón
1743,Iwonicz-Zdrój
1744,Boston
1745,Erong
1746,Jalālpur Pīrwāla
1747,Bang Phlat
1748,Hanjiashu
1749,Hengpi
1750,General Enrique Mosconi
1751,Cigaras
1752,Monte da Pedra
1753,Dangchang Chengguanzhen
1754,Xipingle
1755,Donnycarney
1756,Hoani
1757,Changqing
1758,Mafa
1759,Zacatecoluca
1760,Nagcarlan
1761,San Francisco
1762,Sinjār
1763,Mentaraman Satu
1764,San Bernardino
1765,Songjiang
1766,Ozerki
1767,Shipka
1768,Longshan
1769,Hanlin
1770,Carvalhal Redondo
1771,Leon Postigo
1772,Parintins
1773,Okpoga
1774,Lianghe
1775,Mweka
1776,Masingbi
1777,Nikolayevsk
1778,Shanglaxiu
1779,Curuan
1780,Abu Dhabi
1781,Waso
1782,Jedlińsk
1783,Monte Agudo
1784,Santa Teresa
1785,Baton Rouge
1786,Hicksville
1787,Matinao
1788,Mencon
1789,Río Ceballos
1790,Dimitsána
1791,Bech
1792,Larvik
1793,Falköping
1794,Hujiaying
1795,Juru
1796,Reims
1797,Jinja
1798,Bautista
1799,Kukawa
1800,Thanatpin
1801,Labuhantanggabesar
1802,Parung
1803,Dasht-e Archī
1804,Xinchang
1805,Kasaoka
1806,Tabunok
1807,Shreveport
1808,Zhengji
1809,Wako
1810,Troyes
1811,Rawannawi Village
1812,Pangkajene
1813,Carvalhinho
1814,Zijin
1815,Zongzhai
1816,Yōkaichiba
1817,Chonglou
1818,Décines-Charpieu
1819,Tapado
1820,Opařany
1821,Stockholm
1822,Pu’er
1823,Feodosiya
1824,Qiantang
1825,Villa Bustos
1826,Nāḩīyat Saddat al Hindīyah
1827,Uliastay
1828,Jilong
1829,Sūrīān
1830,Gwadabawa
1831,Lisewo
1832,Cidade Velha
1833,Néos Mylótopos
1834,Toulouse
1835,Sulkava
1836,Bački Petrovac
1837,Tinambac
1838,Krasiczyn
1839,Dingchang
1840,Bang Phae
1841,Na Muen
1842,Artashat
1843,Tibillo
1844,Lunsar
1845,Thị Trấn Mường Tè
1846,Elele
1847,El Puerto
1848,Horní Suchá
1849,Bucay
1850,Curuggoong
1851,Beaverlodge
1852,Kuanchuan
1853,Rakek
1854,Giade
1855,Nantes
1856,Skärholmen
1857,Dushanbe
1858,Senekal
1859,Hollywood
1860,Cihaurbeuti
1861,Thị Trấn Mường Khến
1862,Vostochnyy
1863,Oravais
1864,Altan Emel
1865,Yanyang
1866,Taldom
1867,Fonseca
1868,Buur Gaabo
1869,Pancoran
1870,Mała Wieś
1871,Ameixoeira
1872,Muting
1873,Nykarleby
1874,Tucheng
1875,Hwangju-ŭp
1876,Corani
1877,Tuochuan
1878,Celica
1879,Mulleriyawa
1880,Quinta da Queimada
1881,Thanh Khê
1882,Pagarbatu
1883,Duki
1884,Brovary
1885,Aubervilliers
1886,Mīrpur Sakro
1887,Bang Khon Thi
1888,Nglengkir
1889,Abaza
1890,Taibai
1891,Belo Horizonte
1892,Bulu
1893,Laxey
1894,Bejuco
1895,Kradinan
1896,Silikatnyy
1897,Ivanovo-Alekseyevka
1898,Kahabe
1899,Kutum
1900,Sop Moei
1901,Kawęczyn
1902,Yunxi
1903,Kaznějov
1904,Parizh
1905,Montrouge
1906,Du’ermenqin
1907,Jibiya
1908,Chwałowice
1909,Jurva
1910,Al Wāsiţah
1911,Dob
1912,Yanggang
1913,Nanyang
1914,Noupoort
1915,Saint-Jean-de-Braye
1916,Kinalansan
1917,Pedro Betancourt
1918,Hancheng
1919,Olofström
1920,Bằng Lũng
1921,Dinājpur
1922,Svetogorsk
1923,Ulanov
1924,Cortes
1925,Norberg
1926,Yixin
1927,Guifeng
1928,Luoxi
1929,San Rafael Abajo
1930,Tubuhue
1931,Bahía de Caráquez
1932,Serowe
1933,Kauswagan
1934,Wucheng
1935,Bani
1936,Xinyang
1937,Somorpenang
1938,Pruchnik
1939,Pasirtujuhpuluh
1940,Paris La Défense
1941,Adelaide
1942,Szydłowo
1943,Port Hawkesbury
1944,Charneca da Cotovia
1945,Charleroi
1946,Poço Verde
1947,Pitangui
1948,Lazarevskoye
1949,Pýli
1950,Polanica-Zdrój
1951,Kuçovë
1952,Kiambu
1953,Lidoríki
1954,Nganane
1955,Al Fayyūm
1956,Erhe
1957,Huangjinbu
1958,Osilnica
1959,Rivière-du-Loup
1960,Manzil Bū Zalafah
1961,Khvānsār
1962,Pulong Sampalok
1963,As Sulayyil
1964,Arboleda
1965,Daqian
1966,Providencia
1967,Hyltebruk
1968,Tambulig
1969,Katrineholm
1970,Guernica
1971,Miami
1972,Daliang
1973,Svorónos
1974,Caluire-et-Cuire
1975,Zhouzai
1976,Garešnica
1977,Annotto Bay
1978,Izvestkovyy
1979,Bethlehem
1980,Sjöbo
1981,Maykopskoye
1982,Sinjai
1983,Igrim
1984,Vlycháda
1985,Denyshi
1986,Mander
1987,Zátor
1988,Kraton
1989,Temirtau
1990,Huinca Renancó
1991,Ragay
1992,Libofshë
1993,Cihaladan
1994,Vitrolles
1995,Shiban
1996,Baume-les-Dames
1997,Kiambu
1998,San Fernando
1999,Lubichowo
2000,Charlotte
2001,Hatogaya-honchō
2002,Zyryanovsk
2003,Youkounkoun
2004,Taveiro
2005,Pravdinsk
2006,Manggekompo
2007,Shizuoka-shi
2008,Dagang
2009,Puerto Ayacucho
2010,Sukošan
2011,Xin’an
2012,Stockholm
2013,Tambakrejo
2014,Jinji
2015,Dededo Village
2016,Nossebro
2017,Coroatá
2018,Misheronskiy
2019,Hantai
2020,Río Pico
2021,Windsor
2022,Xingdian
2023,Nancheng
2024,Thị Trấn Yên Thế
2025,Nkongsamba
2026,Pilawa
2027,Khulm
2028,Otok
2029,København
2030,Pampas Chico
2031,Hermosa
2032,Chirongui
2033,Annino
2034,Salcedo
2035,Baranowo
2036,Karpushikha
2037,Lena
2038,Huanuni
2039,Sancha
2040,Gião
2041,Zhongxin
2042,Hampang
2043,Wangcun
2044,Békéscsaba
2045,Vallehermoso
2046,Grande Rivière du Nord
2047,San Pedro One
2048,Jega
2049,Potlot
2050,Bangbayang
2051,Champagnole
2052,Caen
2053,Yangdi
2054,Medang
2055,Jiaoxie
2056,Kukulu
2057,Novovorontsovka
2058,Cholpon-Ata
2059,Beirut
2060,Bashan
2061,Upton
2062,Tielong
2063,Kurbnesh
2064,Kumanovo
2065,Ratnapura
2066,Tarsouat
2067,Hushan
2068,Luhanka
2069,Enjiang
2070,Jinshi
2071,Xiongbei
2072,Denov
2073,Santa Cruz
2074,Maanĭt
2075,Xingbin
2076,Young America
2077,Baopukang
2078,Pallanchacra
2079,Reshetnikovo
2080,El Limon
2081,Binzhou
2082,Furukawa
2083,Baranovichi
2084,Ranchuelo
2085,Segezha
2086,Ujmisht
2087,Thạnh Mỹ
2088,Jintan
2089,Korolev
2090,Smečno
2091,Gobō
2092,Zhongxin
2093,Vallenar
2094,Staraya Stanitsa
2095,Helsingborg
2096,Łaszczów
2097,Lonpao Dajah
2098,Bugarama
2099,Freetown
2100,Larochette
2101,Semanding Barat
2102,Baijiang
2103,Kiruna
2104,Jackson
2105,Chlumec nad Cidlinou
2106,Tuymazy
2107,Pôsto Fiscal Rolim de Moura
2108,Qingshuihe
2109,Honglai
2110,Pakel
2111,Segong
2112,Pushkino
2113,Xiaotang
2114,Taihe
2115,Helsingborg
2116,Kuilehe
2117,Kadumelati
2118,Timur
2119,Sanzhang
2120,Cordova
2121,Nanxing
2122,Libofshë
2123,Legionowo
2124,Ocucaje
2125,Andramasina
2126,Sosnovoborsk
2127,Vera Cruz
2128,Kamieniec Ząbkowicki
2129,Saddina
2130,Kalipucang
2131,Mingyuedian
2132,Dargaz
2133,La Valette-du-Var
2134,Zhenqiao
2135,Hashimoto
2136,Dayuan
2137,Campo
2138,Buenaventura
2139,Xinshui
2140,Enschede
2141,Zambujeira
2142,Zhangxiong
2143,Aguas del Padre
2144,Xiantang
2145,Brckovljani
2146,Ongandjera
2147,General Conesa
2148,Fuxing
2149,Chulakivka
2150,Tapilon
2151,Tours
2152,Flic en Flac
2153,Qusar
2154,Dayingjie
2155,Malin
2156,Širvintos
2157,Marinilla
2158,Wanfa
2159,Dem’yanovo
2160,Dolní Dvořiště
2161,El Doncello
2162,Ashkāsham
2163,Gornyy
2164,Shuikou
2165,Aţ Ţawīlah
2166,Leifeng
2167,Lirung
2168,Raffingora
2169,Tongjiang
2170,Krasnolesnyy
2171,Thị Trấn Quán Lào
2172,Rancharia
2173,Amper
2174,Baqiao
2175,Rîbniţa
2176,Piaocao
2177,Krasnokumskoye
2178,Rio Meão
2179,Svetlograd
2180,Jiancheng
2181,Zeqin
2182,Kakamigahara
2183,Lingda
2184,Pangguang
2185,Béboto
2186,Lengshui
2187,Monção
2188,Pilchowice
2189,Xin’an
2190,Zdíkov
2191,Willemstad
2192,Khánh Hải
2193,Privolzhsk
2194,Göteborg
2195,Porvoo
2196,Esperanza
2197,Red Hill
2198,Taquarituba
2199,Skomielna Czarna
2200,Jianfeng
2201,Vladislav
2202,Błonie
2203,Waśniów
2204,Itu
2205,Mbaïki
2206,Drobin
2207,Pofadder
2208,Santa Catalina - Dique Lujan
2209,Columbus
2210,Sinazongwe
2211,Ostrožac
2212,Angasmarca
2213,Nové Sedlo
2214,Kardhiq
2215,Garoua Boulaï
2216,Fantan
2217,Borino
2218,Dodu Dua
2219,Shaoyang
2220,Hegarmanah
2221,Piterka
2222,Kerrouchen
2223,Secang Barat
2224,Kugluktuk
2225,Tower
2226,Carlos Casares
2227,Beringin
2228,Fucha
2229,Catalina
2230,L'Île-Perrot
2231,Jianggang
2232,Rabah
2233,Chuanshan
2234,Nam Som
2235,Foz Sousa
2236,Yanqi
2237,Arazane
2238,Bandung
2239,Kraskino
2240,Villasis
2241,Shengping
2242,Pali
2243,Santa Venera
2244,Baleal
2245,Abakan
2246,Majan
2247,Truskolasy
2248,Virginia
2249,Apeldoorn
2250,Tengqiao
2251,Biharamulo
2252,Las Parejas
2253,Estacion
2254,Tambakan
2255,Boca Raton
2256,Brinje
2257,Zyukayka
2258,Carpenter
2259,Jönköping
2260,Izra‘
2261,Vysoké nad Jizerou
2262,Bolanon
2263,Mandesan
2264,Kill
2265,'Ali Sabieh
2266,Uruguaiana
2267,Dongkeng
2268,Växjö
2269,Espanola
2270,Lanxi
2271,Ōmihachiman
2272,Kalipare
2273,Qŭshkŭpir
2274,Platičevo
2275,Borda da Mata
2276,Albertville
2277,Barreiras
2278,Suizhou
2279,Lakshmīpur
2280,Qiaogu
2281,Pelabuhanratu
2282,Charlemagne
2283,Abrantes
2284,Manyava
2285,Mandala
2286,Ādilpur
2287,Arjawinangun
2288,Obama
2289,Naze
2290,Kadugedong
2291,Tenggina Daya
2292,Banag
2293,Venado Tuerto
2294,Dayton
2295,Punaauia
2296,Sankoutang
2297,Polos
2298,Pilang
2299,Yangsan
2300,Lidingö
2301,Iiyama
2302,Lucé
2303,Oslo
2304,Mirzec
2305,Helong
2306,Westport
2307,Mondragon
2308,Dera Murād Jamāli
2309,Kantyshevo
2310,Al Qanāţir al Khayrīyah
2311,Tall Rif‘at
2312,Zwedru
2313,Tempursari Wetan
2314,Pingxiang
2315,Zaprudnya
2316,Neresnytsya
2317,Katrineholm
2318,Facatativá
2319,Jiufeng
2320,Wirodayan
2321,Pozhang
2322,Las Flores
2323,Longnan
2324,Poxin
2325,Chusovoy
2326,Stockholm
2327,Wojaszówka
2328,Liuji
2329,Ebetsu
2330,Jiantang
2331,Houston
2332,Sucre
2333,Béoumi
2334,Esil
2335,Fontainebleau
2336,Cimaragas
2337,San José de Miranda
2338,Rates
2339,Itapemirim
2340,Oleszyce
2341,Yantang
2342,Vapnyarka
2343,Beiwa
2344,Widuchowa
2345,Pung-Pang
2346,Staryy Dobrotvir
2347,Qinshan
2348,Beutong Ateuh
2349,Monching
2350,Radès
2351,Oenaik
2352,Tullich
2353,Strasbourg
2354,Minas de Oro
2355,Methven
2356,Ozëry
2357,Valuyki
2358,Jinguoping
2359,Jinghai
2360,Phutthaisong
2361,Mahalapye
2362,Ozerne
2363,El Rosario
2364,Macamic
2365,Dầu Tiếng
2366,Banjar Madangan Kaja
2367,Ferdinandovac
2368,Erdenet
2369,Knivsta
2370,Phoenix
2371,Wahai
2372,Mellieħa
2373,Yatsuomachi-higashikumisaka
2374,Paitan Norte
2375,Glugur Tengah
2376,Bukbatang
2377,Sanlidian
2378,Fenghua
2379,Chicago
2380,Mubi
2381,Kebunkelapa
2382,Campinas
2383,Ébolowa
2384,Tvrdonice
2385,Qarah Bāgh
2386,Queluz de Baixo
2387,Agrelo
2388,Călăraşi
2389,Thị Trấn Yên Thế
2390,Houmt Souk
2391,Artesianón
2392,Carolina
2393,Bov
2394,Strasbourg
2395,Yanjiang
2396,Uppsala
2397,Mataigou
2398,Mayo
2399,Ribeirão da Ilha
2400,Sakassou
2401,Jiekeng
2402,Parychy
2403,Bagikkedok Lauk
2404,Dimitsána
2405,Pozuzo
2406,Kalisangkrah Lor
2407,"Las Vegas, Santa Barbara"
2408,San Luis Jilotepeque
2409,Birowo
2410,Santo Tomas
2411,Calsib
2412,Huangzhuang
2413,Pescara
2414,Cherven Bryag
2415,Wantou
2416,Lameiro
2417,Nacka
2418,Hekou
2419,Zuénoula
2420,Smečno
2421,Uzunovo
2422,Megalópoli
2423,Magepanda
2424,Bagong Sikat
2425,Paka
2426,Jieshipu
2427,Boroon
2428,Karlstad
2429,Pasadena
2430,Busan
2431,Korçë
2432,Avallon
2433,Cambuga
2434,Del Monte
2435,Itanhandu
2436,Ростуша
2437,Zabrze
2438,Roun Satu
2439,Gazimurskiy Zavod
2440,Assiniboia
2441,Vanves
2442,Blinsung
2443,Hamanoichi
2444,Narva
2445,Triwil
2446,Baikouquan
2447,Taihe Chengguanzhen
2448,Cajueiro
2449,Tunduma
2450,Muhos
2451,Wewoloe
2452,Chosica
2453,Limbaži
2454,Douz
2455,Vũ Quang
2456,Pionerskiy
2457,Qiman
2458,Yongning
2459,Huanren
2460,Goulmima
2461,Razgrad
2462,Tshaneni
2463,Falkenberg
2464,Japerejo
2465,Ugljevik
2466,Jinguoping
2467,Karangbayat
2468,Haruman
2469,Tomdibuloq
2470,Nankou
2471,Isu
2472,Laboulaye
2473,Horlivka
2474,Xiangjiazhai
2475,Karangbaru
2476,Tiout
2477,Shengping
2478,Iraquara
2479,Loma Bonita
2480,Maogang
2481,Santa Rita do Passa Quatro
2482,Daohe
2483,Al Baqāliţah
2484,Lākshām
2485,Jingmen
2486,Makoua
2487,Zhen’an
2488,Радолишта
2489,Qianjin
2490,Jingmen
2491,Songbo
2492,Kalpáki
2493,Xiaxi
2494,Bebedouro
2495,Tomiya
2496,Kozy
2497,Ivatsevichy
2498,Charagua
2499,Kolpny
2500,Kimje
2501,Agriá
2502,Purísima
2503,La Esperanza
2504,Qingyang
2505,Vypolzovo
2506,Huddinge
2507,Murom
2508,Ganyesa
2509,Ekimchan
2510,Junzhuang
2511,Oji River
2512,Dalumangcob
2513,Vila Nova
2514,Cabrela
2515,Dazhongzhuang
2516,Fangbu
2517,Doruchów
2518,Yuanquan
2519,Sangumata
2520,Tongtuan
2521,Yungaisi
2522,Sinjai
2523,Beaconsfield
2524,Cagwait
2525,Pingtian
2526,Tianyi
2527,Kurba
2528,Sebewe
2529,Medaya
2530,Gresik
2531,Arāk
2532,Pringgabaya
2533,Huya
2534,Coja
2535,San Pedro
2536,Citambal
2537,Timbulsari
2538,Širvintos
2539,Kýthnos
2540,Springbok
2541,La Garenne-Colombes
2542,Silao
2543,Mszana Dolna
2544,Mulanay
2545,Guxi
2546,Semikarakorsk
2547,Jendouba
2548,Vostochnyy
2549,Huanxi
2550,Sitularang Landeuh
2551,Bahía Blanca
2552,Bi’r Ḩāt
2553,Balkh
2554,Täby
2555,Włocławek
2556,Kerkrade
2557,Harhorin
2558,Songhae
2559,Semarapura
2560,Bigaa
2561,Progreso
2562,Błonie
2563,Soroti
2564,Nūr
2565,Hlusk
2566,Detchino
2567,Jataí
2568,Zhaolingpu
2569,Luoxi
2570,Město
2571,Blizne
2572,Demyansk
2573,Nakonde
2574,Shashūbay
2575,Soest
2576,San Nicolas
2577,Gjegjan
2578,Cergy-Pontoise
2579,Pak Chong
2580,Chorkówka
2581,Roma
2582,Vovchans’k
2583,Mistrató
2584,Infanta
2585,Velké Bílovice
2586,Bŭka
2587,Oslo
2588,Shīnḏanḏ
2589,Trelew
2590,Molave
2591,Niš
2592,Zheyuan
2593,Xinyang
2594,Shiozawa
2595,Henglu
2596,Mānānwāla
2597,Louisville
2598,Mengxi
2599,Salinungan Proper
2600,Andekantor
2601,Elverum
2602,Sabanalarga
2603,Muang Xay
2604,Ḩadīdah
2605,Aheloy
2606,Bratislava
2607,Bludov
2608,Xiaoxi
2609,Shagang
2610,Askim
2611,Stung Treng
2612,Shchelkovo
2613,Yushugou
2614,Zhangzhishan
2615,San Rafael
2616,Qiryat Yam
2617,Kerċem
2618,São Gonçalo do Sapucaí
2619,Daxing
2620,Kuching
2621,Skópelos
2622,Leceia
2623,Chernomorets
2624,Labangka Satu
2625,Lengkeng
2626,Chengjiao
2627,Briey
2628,Paghmān
2629,Pirallahı
2630,Metulla
2631,Mafang
2632,Záhorovice
2633,Bulawin
2634,Septfontaines
2635,Zhoujia
2636,Hexi
2637,Zhangjiawo
2638,Romanovskaya
2639,Ulset
2640,Tanghua
2641,Pokrovskoye
2642,Sarapul
2643,La Concepción
2644,Broniszewice
2645,Linquan
2646,Vladimirskaya
2647,Nazca
2648,Kōchi-shi
2649,Sabunçu
2650,Wiśniewo
2651,Suibara
2652,Laç
2653,Pendawanbaru
2654,Youyang
2655,Hejiabao
2656,Zhenjiang
2657,Cayungnan
2658,Coronel Fabriciano
2659,Figueira Castelo Rodrigo
2660,Quintas
2661,Monsanto
2662,Sungaikupang
2663,Wólka Pełkińska
2664,Camrose
2665,Selaparang Timur
2666,Soloneshnoye
2667,Pecatu
2668,Nogueira da Regedoura
2669,Izumi
2670,Lucun
2671,Pulaupanggung
2672,Bejucal
2673,Vesoul
2674,Huangpi
2675,Tangjiakou
2676,Niopanda
2677,Ganjun
2678,Hoktember
2679,Thatèng
2680,Liuzhou
2681,Washington
2682,HanHuang
2683,Quán Hành
2684,Maduao
2685,Ximei
2686,San José de Comayagua
2687,Los Angeles
2688,Tengger
2689,Morfovoúni
2690,Wodzierady
2691,Cama Juan
2692,Žacléř
2693,Starokorsunskaya
2694,Hanchang
2695,Xigangzi
2696,San Francisco de Yare
2697,Monkey Hill
2698,Kaa-Khem
2699,Turinsk
2700,Kamiennik
2701,Mangxing
2702,Rodópoli
2703,Noisy-le-Grand
2704,Proletar
2705,Sengeti
2706,Nurota Shahri
2707,Piteå
2708,Alto do Estanqueiro
2709,Temperak
2710,Barajevo
2711,Markaz Mudhaykirah
2712,Tinogasta
2713,Claveria
2714,Santa Cruz de Guacas
2715,Mojocoya
2716,Paris La Défense
2717,Jianping
2718,Anáfi
2719,Akron
2720,Gaoping
2721,Chengxiang
2722,Ban Phai
2723,Mijiang
2724,Wisznice
2725,Jasieniec
2726,Zabierzów
2727,Malanday
2728,Sukaraharja
2729,El Marañón
2730,Wangcun
2731,Huaqiao
2732,Enköping
2733,Złotniki Kujawskie
2734,Mandapajaya
2735,Jianshan
2736,Shanxia
2737,Bergen
2738,Bhamo
2739,San Juan
2740,Corinto
2741,Phra Nakhon Si Ayutthaya
2742,Kaura Namoda
2743,Xin’an
2744,Shijing
2745,Nagrog Wetan
2746,Penedo
2747,Barcelona
2748,Nam Som
2749,Paris 12
2750,Concord
2751,Dairiti
2752,Timmins
2753,Yanbei
2754,Huancapi
2755,Si Ma Cai
2756,Broska
2757,Cristóbal
2758,Venilale
2759,Kitui
2760,Ar Rass
2761,Ngroto
2762,Cigadog
2763,Az Zaytūnīyah
2764,Sargodha
2765,Mella
2766,Могила
2767,Betong
2768,Tierp
2769,Flor da Rosa
2770,Gorodishche
2771,Salima
2772,Ansan-si
2773,Xing’an
2774,Murcia
2775,Ciherang
2776,Golmud
2777,Bakung
2778,Shendang
2779,Santos
2780,Czerwionka-Leszczyny
2781,Zhongxin
2782,Neikeng
2783,Feng’an
2784,Coelho Neto
2785,Ariguaní
2786,Lanta Timur
2787,Debre Werk’
2788,Pinega
2789,Thị Trấn Yên Cát
2790,Donnacona
2791,Ejigbo
2792,Quchomo
2793,Levin
2794,Sovetskiy
2795,Datar
2796,Xihu
2797,Puksoozero
2798,Serravalle
2799,Tunal
2800,Bato
2801,Timashëvsk
2802,Gueset
2803,Zaqatala
2804,Čerčany
2805,Montongtebolak
2806,Mehmand Chak
2807,Solna
2808,Basey
2809,Houjia
2810,Smyshlyayevka
2811,Cabaiguán
2812,Santa Cecília
2813,Saint-Pierre-des-Corps
2814,Tenkodogo
2815,Lukou
2816,Gangkoujie
2817,Krajan
2818,Esch-sur-Alzette
2819,Berlin
2820,Yicheng
2821,Umeå
2822,Scottsdale
2823,Umeå
2824,Zarechnyy
2825,Vale de Figueira
2826,Luoshan
2827,Michurinskoye
2828,Bairro Assunção Piedade
2829,Dongkengkou
2830,Montreuil
2831,New Washington
2832,Henglan
2833,Banjar Jabejero
2834,Padangbatung
2835,Vargem Grande
2836,Ban Fang
2837,Louisville
2838,Driefontein
2839,Datian
2840,Koina
2841,Granja
2842,Changtan
2843,Bunia
2844,Sahnaiya
2845,Pingba
2846,San Antonio Oeste
2847,Salvaleón de Higüey
2848,Minzheng
2849,Bagok
2850,Krechevitsy
2851,Fuyang
2852,Ojiya
2853,Yanshan
2854,Santa Rosa
2855,Sofrino
2856,Talitsy
2857,Maying
2858,Changning
2859,Kasturi
2860,Lobamba
2861,Göteborg
2862,Pozhang
2863,Fenglai
2864,Vélo
2865,Waekolong
2866,Poshekhon’ye
2867,Altamira
2868,Benito Juarez
2869,Penedo
2870,Paquera
2871,Banjarmasin
2872,Beiyang
2873,Long Beach
2874,Tian’an
2875,Padangulaktanding
2876,Choszczno
2877,Bedayu
2878,Dan Sadau
2879,Tasböget
2880,Stockholm
2881,Douma
2882,Soly
2883,Gakem
2884,Santa Barbara
2885,Illela
2886,Aulnay-sous-Bois
2887,Achiras
2888,Hilotongan
2889,Ampahana
2890,Pitogo
2891,Foumbouni
2892,Newport Beach
2893,Qingyang
2894,Borås
2895,New York City
2896,Tournan-en-Brie
2897,Nong Don
2898,Tieba
2899,Hecheng
2900,Sumberkertokrajan
2901,Áno Merá
2902,Xizhong
2903,Bulgan
2904,Obolensk
2905,Kruševac
2906,Lansing
2907,Lexington
2908,Tamahú
2909,Wete
2910,Cholpon-Ata
2911,Saddina
2912,Opatowiec
2913,Maradi
2914,Binonga
2915,Totora
2916,Dongla
2917,Ventsy
2918,Fonte Boa
2919,Dongshe
2920,Pickering
2921,Pasiripis
2922,Imtarfa
2923,Manzanares
2924,Ålesund
2925,Orsk
2926,Hohhot
2927,Dundrum
2928,Vestmannaeyjar
2929,Shreveport
2930,Timur
2931,Lorica
2932,Kandi
2933,Wangmang
2934,Tranås
2935,Shuangyuan
2936,Lincheng
2937,Krajan
2938,Bauru
2939,Abaza
2940,Kiev
2941,Al Marj
2942,Baroy
2943,San Francisco
2944,Novolugovoye
2945,Longping
2946,Porsgrunn
2947,Trogan Barat
2948,Huazhai
2949,Riangderi
2950,Huangze
2951,Katsina-Ala
2952,Accha
2953,Cikandang
2954,Gaizhou
2955,Yishui
2956,Semongkat
2957,Puro
2958,Majdal Banī Fāḑil
2959,Североморск-3
2960,Dayu
2961,Flin Flon
2962,Tianyuan
2963,Ayagoz
2964,Masaya
2965,Syriam
2966,Roma
2967,Garmo
2968,Lourido
2969,Toulouse
2970,Taen Tengah
2971,San Carlos
2972,Mikulčice
2973,Sundbyberg
2974,El Paso
2975,Līgatne
2976,Hagi
2977,Balkh
2978,Shanhou
2979,Putina
2980,Prusice
2981,Portelinha
